,age_ratings,aggregated_rating,aggregated_rating_count,artworks,category,dlcs,expansions,first_release_date,franchise,franchises,game_modes,genres,hypes,id,keywords,multiplayer_modes,name,popularity,pulse_count,rating,rating_count,release_dates,similar_games,slug,storyline,summary,tags,themes,time_to_beat,total_rating,total_rating_count,url
418,"[4944, 15699]",91.2,13.0,"[732, 733, 734, 735, 736, 737, 738, 739, 740, 741, 742, 743]",0,"[26116, 75542, 75543, 75544, 75545]",[18442],1318896000.0,5.0,[5],[1],"[4, 25, 31]",0.0,501,"[14, 22, 61, 215, 227, 296, 470, 977, 982, 1032, 1033, 1403, 1481, 2387, 2415, 2800, 2859, 2898, 3182, 3540, 3833, 4035, 4099, 4134, 4135, 4161, 4187, 4194, 4245, 4266, 4310, 4359, 4446, 4451, 4510, 4520, 4541, 4625, 4726, 4852, 4897, 4907, 4920, 4977, 5022, 5095, 5259, 5323, 5575, 5587, 5616, 5634, 5688, 5851, 6066, 6163, 6451, 6478, 6648, 6742, 6782, 6852, 6978, 7333, 7334, 7335, 7338, 7344, 7352, 7511, 8967, 9080, 9441, 9448, 9883, 9953, 21125, 21126]",[9751],Batman: Arkham City,28.41517668920502,5.0,86.85069711385131,1067.0,"[21720, 21721, 21723, 21724, 21726, 21727, 21728, 21729, 21730, 21731, 101784, 101785, 101786, 163958]","[500, 1270, 1376, 2003, 4755, 5181, 5503, 7689, 19565, 77258]",batman-arkham-city,"At a press conference held by Bruce Wayne to declare his opposition to Arkham City, TYGER mercenaries arrest and imprison him in Arkham City. Hugo Strange discloses his knowledge of Wayne's dual identity as Batman before releasing him into the prison's criminal populace. While Strange prepares to commence ""Protocol 10"", Wayne obtains his equipment via airdrop from Alfred Pennyworth, allowing him to become Batman. He first saves Catwoman from being executed by Two-Face, who hopes to gain respect by murdering her. After Joker attempts to assassinate Catwoman, Batman tracks him to his hideout in the Sionis Steelmill, believing Joker may know the truth behind Protocol 10. 
 
There, Batman learns that the unstable properties of the Titan formula are mutating in Joker's blood, gradually killing him. Joker captures Batman and performs a blood transfusion on him, infecting him with the same fatal disease. Joker also reveals that Gotham hospitals have been poisoned with his infected blood. Desperate to save himself and innocent citizens, Batman seeks out Mr. Freeze, who had been developing a cure but has since been kidnapped by the Penguin. 
 
Tracking Penguin to the Cyrus Pinkney National History Institute, Batman defeats his forces, his imprisoned monster Solomon Grundy, and ultimately the Penguin himself, before liberating Mr. Freeze. Freeze tells Batman that he has already developed the cure, but its instability renders it useless. Batman deduces that the restorative properties of Ra's al Ghul's blood can complete the cure. Batman tracks one of Ra's al Ghul's assassins to his underground lair, leading Batman into a confrontation with Ra's and his daughter Talia, Batman's former lover. With Ra's al Ghul's blood, Freeze is able to develop an antidote, but it is stolen by Harley Quinn before Batman can use it. 
 
When he returns to the Joker, Batman finds him restored to health. While the two fight, Strange activates Protocol 10, which is revealed to be a scheme to wipe out the entire population of Arkham City and destroy the criminal element of Gotham. The TYGER troops begin executing inmates as Strange launches missile strikes on Arkham's denizens from his base in Wonder Tower. A missile hits the steelmill, burying Batman under rubble. Before Joker can take advantage of the situation, Talia arrives and offers him immortality in exchange for sparing Batman's life. After escaping with the help of Catwoman, Batman is convinced by Alfred to end Protocol 10 before pursuing Talia and Joker. 
 
Batman infiltrates Wonder Tower and disables Protocol 10. Ra's al Ghul is revealed to be the true mastermind behind Arkham City and mortally wounds Strange for failing to defeat Batman. With his dying breath, Strange activates ""Protocol 11"", the self-destruction of Wonder Tower. Batman and Ra's escape, but Ra's commits suicide rather than risk capture. Joker contacts Batman, threatening to kill Talia unless Batman meets him at the Monarch Theater. Once Batman arrives, Joker demands the cure but is stabbed and apparently killed by Talia while distracted. Talia admits to stealing the cure from Quinn, when she is killed by a second Joker, still stricken with the disease. The healthy Joker that Talia stabbed then reanimates into the shapeshifting Clayface, who is revealed to have been masquerading as a healthy Joker all along at the ailing villain's request. 
 
Batman incapacitates Clayface, but Joker blows up the theater floor, sending Batman plummeting into Ra's' lair below. Batman destroys Ra's' rejuvenating Lazarus Pit before the Joker can use it, and drinks a portion of the antidote. Batman debates curing his foe but is attacked by Joker before he can act, causing the antidote vial to inadvertently smash. Batman admits that in spite of everything Joker had done, he would have saved him. After Joker finally succumbs to his illness and dies, Batman carries his body out of Arkham City. As Commissioner Gordon asks what happened, Batman places Joker's body on the hood of a police car and leaves in silence.","After the events of Batman: Arkham Asylum (2009), a section of the city of Gotham has been turned into a prison, designed to keep the scum of the city away from the people. Bruce Wayne protests this prison but is shortly kidnapped by the despicable Hugo Strange, thus having to face the city's most powerful villains as the Batman while trying to uncover Strange's plans.","[1, 23, 38, 268435460, 268435481, 268435487, 536870926, 536870934, 536870973, 536871127, 536871139, 536871208, 536871382, 536871889, 536871894, 536871944, 536871945, 536872315, 536872393, 536873299, 536873327, 536873712, 536873771, 536873810, 536874094, 536874452, 536874745, 536874947, 536875011, 536875046, 536875047, 536875073, 536875099, 536875106, 536875157, 536875178, 536875222, 536875271, 536875358, 536875363, 536875422, 536875432, 536875453, 536875537, 536875638, 536875764, 536875809, 536875819, 536875832, 536875889, 536875934, 536876007, 536876171, 536876235, 536876487, 536876499, 536876528, 536876546, 536876600, 536876763, 536876978, 536877075, 536877363, 536877390, 536877560, 536877654, 536877694, 536877764, 536877890, 536878245, 536878246, 536878247, 536878250, 536878256, 536878264, 536878423, 536879879, 536879992, 536880353, 536880360, 536880795, 536880865, 536892037, 536892038]","[1, 23, 38]",501.0,89.02534855692565,1080.0,https://www.igdb.com/games/batman-arkham-city
419,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,"[15, 24]",0.0,117497,[19],0,Partisans 1941,28.4127969017589,1.0,0.0,0.0,[168578],"[10243, 13196, 18623, 28794, 55036, 79134, 102057, 102163, 106112, 119381]",partisans-1941,0,"Partisans is a real-time tactical strategy with non-linear type of storytelling. This game is about soviet partisans and their activity during World war II. It’s focused on harsh reality in those times, when many people became reluctant heroes, and every feat required its price, and sometimes this price was extremely high. 
 
The game shows the war from a new, poorly explored angle. However, it is not a historical simulator, Partisans offers a unique interpretation of those times’ events. The game shows partisans’ everyday life, which is full of cold, hunger and wounds. Still there is a room for joy as well. Players would have to make tough choices, for example, they’ll have to decide whether to help civilians and betray their position or to walk past and stay unnoticed. The game give opportunities to prove oneself in a fight, to overcome the superior forces of the enemy using cunning and mother wit , and to leave the field when the situation is really bad.","[22, 268435471, 268435480, 536870931]",[22],0.0,0.0,0.0,https://www.igdb.com/games/partisans-1941
420,0,0.0,0.0,0,0,0,0,1546214400.0,0.0,0,[1],"[8, 31, 32]",8.0,29032,[163],0,Pepper Grinder,28.22914583858011,1.0,0.0,0.0,[70446],"[24426, 26820, 28070, 37419, 89597, 96217, 106987, 111130, 113360, 116681]",pepper-grinder,0,"""Pepper Grinder is an action platformer designed to be alot like oldschool Nintendo titles like Donkey Kong Country, Yoshi’s Island, and Super Mario World. Pepper uses her drill (Grinder, obviously) to plow through layers of soft dirt and launch herself into the air as she maneuvers herself across the landscape of each level.""","[1, 17, 268435464, 268435487, 268435488, 536871075]","[1, 17]",0.0,0.0,0.0,https://www.igdb.com/games/pepper-grinder
421,"[8460, 11293]",88.3333333333333,14.0,0,0,0,0,1453766400.0,0.0,0,[1],"[9, 31, 32]",31.0,5601,"[72, 203, 577, 617, 687, 872, 966, 1019, 1098, 1152, 1158, 1289, 1299, 1313, 1374, 1507, 1881, 1973, 2225, 2335, 2337, 2678, 2875, 3061, 3110, 3203, 3794, 3984, 4004, 4134, 4138, 4173, 4184, 4189, 4198, 4287, 4288, 4316, 4319, 4330, 4332, 4336, 4345, 4359, 4364, 4403, 4410, 4414, 4418, 4428, 4482, 4508, 4514, 4528, 4568, 4590, 4598, 4599, 4612, 4619, 4625, 4626, 4627, 4630, 4635, 4833, 4892, 4896, 4897, 4927, 4928, 4984, 4991, 5039, 5103, 5116, 5117, 5119, 5185, 5186, 5257, 5260, 5332, 5362, 5365, 5375, 5427, 5502, 5511, 5533, 5549, 5554, 5562, 5631, 5645, 5662, 5711, 5742, 5799, 5969, 5979, 6374, 6421, 6432, 6477, 6481, 6674, 6675, 6714, 6724, 7061, 7310, 7469, 7597, 9151, 9440, 9545, 11122, 11226, 14051, 14052, 14077, 17051, 19046]",0,The Witness,28.19253581792393,48.0,83.6885325383964,203.0,"[56732, 56734, 66541, 106358, 106359, 113713, 136390, 147222]","[1882, 1906, 2939, 3188, 7342, 7386, 9727, 9730, 11270, 19531]",the-witness,"You wake up, alone, on a strange island full of puzzles that will challenge and surprise you. 
 
You don't remember who you are, and you don't remember how you got here, but there's one thing you can do: explore the island in hope of discovering clues, regaining your memory, and somehow finding your way home. 
 
The Witness is a single-player game in an open world with dozens of locations to explore and over 500 puzzles. This game respects you as an intelligent player and it treats your time as precious. There's no filler; each of those puzzles brings its own new idea into the mix. So, this is a game full of ideas.","The Witness is an exploration-puzzle game. The game is being developed by a small, independent team, a mix of full-timers and contractors.","[18, 38, 43, 268435465, 268435487, 268435488, 536870984, 536871115, 536871489, 536871529, 536871599, 536871784, 536871878, 536871931, 536872010, 536872064, 536872070, 536872201, 536872211, 536872225, 536872286, 536872419, 536872793, 536872885, 536873137, 536873247, 536873249, 536873590, 536873787, 536873973, 536874022, 536874115, 536874706, 536874896, 536874916, 536875046, 536875050, 536875085, 536875096, 536875101, 536875110, 536875199, 536875200, 536875228, 536875231, 536875242, 536875244, 536875248, 536875257, 536875271, 536875276, 536875315, 536875322, 536875326, 536875330, 536875340, 536875394, 536875420, 536875426, 536875440, 536875480, 536875502, 536875510, 536875511, 536875524, 536875531, 536875537, 536875538, 536875539, 536875542, 536875547, 536875745, 536875804, 536875808, 536875809, 536875839, 536875840, 536875896, 536875903, 536875951, 536876015, 536876028, 536876029, 536876031, 536876097, 536876098, 536876169, 536876172, 536876244, 536876274, 536876277, 536876287, 536876339, 536876414, 536876423, 536876445, 536876461, 536876466, 536876474, 536876543, 536876557, 536876574, 536876623, 536876654, 536876711, 536876881, 536876891, 536877286, 536877333, 536877344, 536877389, 536877393, 536877586, 536877587, 536877626, 536877636, 536877973, 536878222, 536878381, 536878509, 536880063, 536880352, 536880457, 536882034, 536882138, 536884963, 536884964, 536884989, 536887963, 536889958]","[18, 38, 43]",5601.0,86.01093293586484,217.0,https://www.igdb.com/games/the-witness
422,0,0.0,0.0,0,0,0,0,1322611200.0,0.0,0,[1],"[11, 15]",0.0,9856,"[151, 1158, 1471]",0,Real Warfare 1242,28.18992863426492,0.0,40.0,0.0,[71938],"[6985, 10243, 18623, 28325, 28794, 30229, 36553, 55029, 78550, 79134]",real-warfare-1242,0,"Russia during the XIII century was a huge state, much larger than any other European country. Split by internal conflicts, and yet standing strong against numerous outer threats, it was attacked by the infamous Mongol Horde. They came suddenly and pierced through the country like a blazing arrow. The native people fought valiantly, led by a fierce warrior and prince, Prince Alexander Nevsky.

Real Warfare: 1242, is a realistic real-time strategy game based on authentic historic events. It invites you to experience the glorious times of princes, knights and vast battles. The player’s goal is to direct Alexander Nevsky through meticulously recreated historic battlegrounds and achieve the greatest of victories by repelling the attacks of Teutonic and Swedish knights, bringing Lithuania to peace and eliminating every single invader in 1242.","[22, 268435467, 268435471, 536871063, 536872070, 536872383]",[22],0.0,40.0,0.0,https://www.igdb.com/games/real-warfare-1242
423,[20664],77.5,2.0,0,0,0,0,1466467200.0,0.0,0,"[2, 3]","[15, 26, 32]",1.0,19083,"[350, 825, 1118, 2601, 3782, 4139, 4211, 10919, 18738, 18739]",[8059],Drawful 2,27.96964618007209,1.0,79.8750268710903,7.0,"[52535, 52536, 52537, 52538, 153390]","[11529, 11588, 19082, 19404, 23345, 28213, 29173, 33374, 36553, 55590]",drawful-2,0,"The team behind the hit party games Fibbage, Quiplash, and YOU DON’T KNOW JACK presents Drawful 2, the game of terrible drawings and hilariously wrong answers! 
 
You use your phone or tablet to draw weird and funny things like “pitcher of nachos” or “death by trombone.” The other players type in what they think the (probably terrible) drawing is and those become the multiple-choice wrong answers. Then everyone - even an audience of potentially thousands – tries to guess the REAL answer. 
 
Drawful 2 is a go-to party game that everyone can play and enjoy!","[27, 40, 268435471, 268435482, 268435488, 536871262, 536871737, 536872030, 536873513, 536874694, 536875051, 536875123, 536881831, 536889650, 536889651]","[27, 40]",0.0,78.68751343554516,9.0,https://www.igdb.com/games/drawful-2
424,[25940],70.0,1.0,0,0,0,0,1435795200.0,0.0,0,[1],"[9, 31, 32]",0.0,11367,"[296, 2875]",0,Anna's Quest,27.96964618007209,0.0,89.67648927372879,6.0,"[47268, 47269]","[24426, 25222, 26223, 27266, 28070, 55190, 96217, 106992, 109129, 116681]",annas-quest,"In a land far, far away lives a brave young girl called Anna. She lives a peaceful life in the forest with her grandfather, until a mysterious illness befalls him. And so Anna ventures forth to find a cure for him, but this world is a much more dangerous and bizarre place than she'd thought: putting her journey to a sudden end, the witch Winfriede kidnaps Anna to use her for an experiment.
 
Winfriede's experiment is a success – Anna develops telekinetic powers, but this is also where the witch’s schemes are foiled:  with the help of Ben, a boy who has been turned into a teddy bear, and new powers she can barely control, Anna manages to escape from her cell.
 
Together with Ben and her new impressive ability Anna is off for an adventure in the haunting world of Grimm's fairy-tales and European folklore. Witches, ghosts, trolls and cursed princesses: no matter if you have to save them or outsmart them – they all play their part in Anna's quest to find a cure for her grandfather.
 
And since there's no rest for the wicked, Winfriede breathes down Anna's neck, eager to reclaim her successful experiment at any cost.","Dragons, witches, trolls... No one can stop Anna. With her telekinesis, unorthodox use of torture instruments, a knack for improvisation and the help of a shady fox she just makes her way. She communes with the dead, shuts off the local taverns beer supply and gets old ladies behind bars...

The world of author Dane Krams' debut on the game development stage isn't as cuddly as it may seem. Anna however, is actually perfectly nice - or is she? It all starts with freeing talking teddy bear... Anna's Quest unfolds a hand-drawn, grim tale with a good dash of self-irony.","[17, 27, 268435465, 268435487, 268435488, 536871208, 536873787]","[17, 27]",0.0,79.8382446368644,7.0,https://www.igdb.com/games/annas-quest
425,0,87.4,6.0,0,0,0,0,1469145600.0,0.0,0,"[1, 2, 3]","[8, 12, 31, 32]",4.0,3019,"[72, 121, 164, 201, 288, 377, 465, 510, 577, 947, 970, 974, 1033, 1158, 1395, 1403, 1592, 1735, 2049, 2108, 2177, 2210, 2452, 3292, 3486, 3833, 4134, 4163, 4257, 4261, 4337, 4399, 4476, 4497, 4781, 4935, 5655, 6079, 6128, 6859, 6894, 7662, 8801]",[992],Starbound,27.96964618007209,30.0,72.6530749738619,92.0,"[53386, 53387, 54498, 54499]","[3222, 3225, 9243, 10776, 19150, 19249, 25300, 36198, 47823, 55190]",starbound,0,"You’ve fled your home, only to find yourself lost in space with a damaged ship. Your only option is to beam down to the planet below and gather the resources you need to repair your ship and set off to explore the vast, infinite universe… 
 
In Starbound, you create your own story - there’s no wrong way to play! You may choose to save the universe from the forces that destroyed your home, uncovering greater galactic mysteries in the process, or you may wish to forego a heroic journey entirely in favor of colonizing uncharted planets.","[1, 18, 33, 268435464, 268435468, 268435487, 268435488, 536870984, 536871033, 536871076, 536871113, 536871200, 536871289, 536871377, 536871422, 536871489, 536871859, 536871882, 536871886, 536871945, 536872070, 536872307, 536872315, 536872504, 536872647, 536872961, 536873020, 536873089, 536873122, 536873364, 536874204, 536874398, 536874745, 536875046, 536875075, 536875169, 536875173, 536875249, 536875311, 536875388, 536875409, 536875693, 536875847, 536876567, 536876991, 536877040, 536877771, 536877806, 536878574, 536879713]","[1, 18, 33]",0.0,80.02653748693095,98.0,https://www.igdb.com/games/starbound
426,[20972],89.2916666666667,30.0,"[1079, 1080, 1081, 1082, 1083, 7237]",0,[28180],0,1487808000.0,0.0,0,[1],[12],32.0,11208,"[69, 524, 575, 2406, 2444, 12083, 12087, 12092, 12094, 12103, 12556, 18230, 18231, 18232]",0,NieR: Automata,27.74651384312684,339.0,90.5473280053119,373.0,"[66248, 108396, 108397, 108398]","[25311, 28168, 54775, 55038, 55199, 90099, 96217, 103303, 106987, 115278]",nier-automata,"""The distant future… 
 
Invaders from another world attack without warning, unleashing a new type of threat: weapons known as “machine lifeforms.” In the face of this insurmountable threat, mankind is driven from Earth and takes refuge on the Moon. 
 
The Council of Humanity organizes a resistance of android soldiers in an effort to take back their planet. To break the deadlock, the Resistance deploys a new unit of android infantry: YoRHa . 
 
In the forsaken wasteland below, the war between the machines and the androids rages on. A war that is soon to unveil the long-forgotten truth of this world..."" 
 
 
Nier: Automata shares the post-apocalyptic setting of the original Nier, taking place after the game's fourth ending. Characters such as Emil and minor characters from Nier will appear, while other characters from both Nier and Drakengard 3 are mentioned. Aside from this, the two games share no direct story connections. It will also retain the dark atmosphere and branching story paths common to the Drakengard series as a whole.","NieR: Automata is an upcoming action role-playing game developed by PlatinumGames and published by Square Enix for the PlayStation 4. 
 
The game is set in the same universe as NieR, a spin-off of the Drakengard series, and takes place several thousand years after the events of that game. Humanity has fled to the moon to escape an invading machine army from another world. Combat androids called YoRHa remain on the planet to fight in a proxy war against the invaders.","[1, 17, 18, 268435468, 536870981, 536871436, 536871487, 536873318, 536873356, 536882995, 536882999, 536883004, 536883006, 536883015, 536883468, 536889142, 536889143, 536889144]","[1, 17, 18]",11208.0,89.91949733598929,403.0,https://www.igdb.com/games/nier-automata
427,0,0.0,0.0,0,0,0,0,1577750400.0,0.0,0,[1],"[12, 13, 31, 32]",2.0,107169,"[103, 2425]",0,Neon Sword,27.74419209927698,0.0,0.0,0.0,"[157082, 157083, 157084, 173967, 173968]","[25311, 26574, 35994, 37419, 80916, 81680, 96217, 105011, 105269, 111130]",neon-sword,"Another crime goes unsolved in the city that is the cesspit of humanity, Not if you have any say in the matter as you start a personal crusade of revenge. 
Are you the hunter or the hunted? 
 
Time to turn Quaid City upside down, hosing the streets clean of the human vermin that infest the dark shadows out of the neon glare. 
You shape the destiny of Quaid City. 
 
Do you use commerce or violence as your weapons of choice? 
 
Purchase and manage businesses. 
 
Get on the property ladder as you build your income. 
 
Manage a deep and vibrant economy in a dynamic world that evolves around your actions. 
 
Strive to bring order to a city in the depths of despair. 
 
Will you be businessman or the ultimate bounty hunter? 
 
Customising your character for the perfect kill. with scores of weapons, skills and accessories that allow you to bring swift justice to the factions that stand between you and sweet revenge. 
The time has come to wield the Neon Sword.",Neon Sword is an open world 3rd person top down action roleplay game with elements of business simulation. The non-linear story has multiple choices that effect the world around you leading you down many paths; the person you become is shaped by your decisions made within the game.,"[1, 18, 268435468, 268435469, 268435487, 268435488, 536871015, 536873337]","[1, 18]",0.0,0.0,0.0,https://www.igdb.com/games/neon-sword
428,0,0.0,0.0,0,0,0,0,1383264000.0,0.0,0,[1],[13],0.0,22483,"[343, 847]",0,Immoral Ward,27.57564633845418,0.0,0.0,0.0,[55089],"[22406, 22425, 22426, 22470, 22472, 22477, 22484, 68049, 117665, 119119]",immoral-ward,0,0,"[42, 268435469, 536871255, 536871759]",[42],0.0,0.0,0.0,https://www.igdb.com/games/immoral-ward
429,"[21562, 21563]",85.85,24.0,"[90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100]",0,0,0,1478822400.0,0.0,0,[1],"[5, 12, 31]",73.0,11118,"[22, 67, 129, 132, 170, 221, 227, 296, 301, 466, 510, 558, 575, 594, 658, 687, 789, 826, 906, 966, 1033, 1098, 1105, 1152, 1180, 1186, 1228, 1313, 1345, 1726, 1735, 1761, 1803, 1986, 2052, 2071, 2169, 2280, 2324, 2337, 2414, 2440, 2450, 2513, 2542, 2966, 3901, 4130, 4143, 4145, 4147, 4169, 4171, 4177, 4184, 4187, 4201, 4202, 4203, 4218, 4246, 4280, 4287, 4288, 4304, 4316, 4320, 4324, 4330, 4332, 4339, 4345, 4357, 4359, 4363, 4374, 4375, 4386, 4388, 4397, 4416, 4418, 4428, 4430, 4432, 4446, 4450, 4502, 4503, 4508, 4541, 4548, 4573, 4576, 4578, 4579, 4580, 4581, 4590, 4591, 4594, 4596, 4599, 4600, 4611, 4612, 4613, 4614, 4620, 4622, 4623, 4624, 4625, 4626, 4628, 4632, 4637, 4638, 4642, 4727, 4737, 4738, 4748, 4789, 4800, 4839, 4846, 4850, 4870, 4880, 4882, 4883, 4884, 4895, 4897, 4898, 4899, 4910, 4943, 4958, 4984, 4988, 4991, 4999, 5029, 5117, 5121, 5161, 5171, 5172, 5175, 5186, 5210, 5216, 5257, 5259, 5268, 5272, 5273, 5276, 5279, 5343, 5362, 5363, 5365, 5375, 5376, 5379, 5390, 5392, 5409, 5413, 5427, 5443, 5446, 5465, 5472, 5502, 5506, 5517, 5535, 5548, 5550, 5568, 5578, 5599, 5609, 5621, 5628, 5641, 5697, 5702, 5708, 5729, 5731, 5753, 5756, 5775, 5794, 5855, 5939, 5956, 5963, 5975, 5978, 5999, 6002, 6054, 6058, 6059, 6128, 6261, 6263, 6363, 6423, 6427, 6459, 6620, 6621, 6630, 6659, 6676, 6728, 6741, 6759, 6778, 6890, 6942, 6995, 7002, 7053, 7062, 7099, 7120, 7151, 7155, 7160, 7316, 7382, 7462, 7498, 7508, 7568, 7579, 7603, 7654, 7669, 7672, 8320, 8839, 8860, 9003, 9156, 9654, 10135, 10245, 10246, 10247, 14051, 14052, 14069, 14082, 16826, 18071, 18077, 18405, 18406]",[7453],Dishonored 2,27.52386690436842,225.0,86.19549472202729,216.0,"[50321, 50322, 50323]","[533, 538, 1334, 1882, 2031, 3188, 9498, 9727, 11270, 19531]",dishonored-2,"Dishonored 2 is set 15 years after the Lord Regent has been vanquished and the dreaded Rat Plague has passed into history. An otherworldly usurper has seized the throne from Empress Emily Kaldwin, leaving the fate of the Isles hanging in the balance. As either Emily Kaldwin or Corvo Attano, travel beyond the legendary streets of Dunwall to Karnaca – a once-dazzling coastal city that holds the key to restoring Emily to power. Armed with the mark of the Outsider and powerful new supernatural abilities, hunt down your enemies and forever alter the fate of the Empire.","Reprise your role as a supernatural assassin in Dishonored 2. Play your way in a world where mysticism and industry collide. Will you choose to play as Empress Emily Kaldwin or the Royal Protector, Corvo Attano? Will you stalk your way through the game unseen, make full use of its brutal combat system, or use a blend of both? How will you combine your character’s unique set of powers, weapons and gadgets to eliminate your enemies? The story responds to your choices, leading to intriguing outcomes, as you play through each of the game’s hand-crafted missions.","[1, 23, 268435461, 268435468, 268435487, 536870934, 536870979, 536871041, 536871044, 536871082, 536871133, 536871139, 536871208, 536871213, 536871378, 536871422, 536871470, 536871487, 536871506, 536871570, 536871599, 536871701, 536871738, 536871818, 536871878, 536871945, 536872010, 536872017, 536872064, 536872092, 536872098, 536872140, 536872225, 536872257, 536872638, 536872647, 536872673, 536872715, 536872898, 536872964, 536872983, 536873081, 536873192, 536873236, 536873249, 536873326, 536873352, 536873362, 536873425, 536873454, 536873878, 536874813, 536875042, 536875055, 536875057, 536875059, 536875081, 536875083, 536875089, 536875096, 536875099, 536875113, 536875114, 536875115, 536875130, 536875158, 536875192, 536875199, 536875200, 536875216, 536875228, 536875232, 536875236, 536875242, 536875244, 536875251, 536875257, 536875269, 536875271, 536875275, 536875286, 536875287, 536875298, 536875300, 536875309, 536875328, 536875330, 536875340, 536875342, 536875344, 536875358, 536875362, 536875414, 536875415, 536875420, 536875453, 536875460, 536875485, 536875488, 536875490, 536875491, 536875492, 536875493, 536875502, 536875503, 536875506, 536875508, 536875511, 536875512, 536875523, 536875524, 536875525, 536875526, 536875532, 536875534, 536875535, 536875536, 536875537, 536875538, 536875540, 536875544, 536875549, 536875550, 536875554, 536875639, 536875649, 536875650, 536875660, 536875701, 536875712, 536875751, 536875758, 536875762, 536875782, 536875792, 536875794, 536875795, 536875796, 536875807, 536875809, 536875810, 536875811, 536875822, 536875855, 536875870, 536875896, 536875900, 536875903, 536875911, 536875941, 536876029, 536876033, 536876073, 536876083, 536876084, 536876087, 536876098, 536876122, 536876128, 536876169, 536876171, 536876180, 536876184, 536876185, 536876188, 536876191, 536876255, 536876274, 536876275, 536876277, 536876287, 536876288, 536876291, 536876302, 536876304, 536876321, 536876325, 536876339, 536876355, 536876358, 536876377, 536876384, 536876414, 536876418, 536876429, 536876447, 536876460, 536876462, 536876480, 536876490, 536876511, 536876521, 536876533, 536876540, 536876553, 536876609, 536876614, 536876620, 536876641, 536876643, 536876665, 536876668, 536876687, 536876706, 536876767, 536876851, 536876868, 536876875, 536876887, 536876890, 536876911, 536876914, 536876966, 536876970, 536876971, 536877040, 536877173, 536877175, 536877275, 536877335, 536877339, 536877371, 536877532, 536877533, 536877542, 536877571, 536877588, 536877640, 536877653, 536877671, 536877690, 536877802, 536877854, 536877907, 536877914, 536877965, 536877974, 536878011, 536878032, 536878063, 536878067, 536878072, 536878228, 536878294, 536878374, 536878410, 536878420, 536878480, 536878491, 536878515, 536878566, 536878581, 536878584, 536879232, 536879751, 536879772, 536879915, 536880068, 536880566, 536881047, 536881157, 536881158, 536881159, 536884963, 536884964, 536884981, 536884994, 536887738, 536888983, 536888989, 536889317, 536889318]","[1, 23]",11118.0,86.02274736101364,240.0,https://www.igdb.com/games/dishonored-2
430,"[14559, 14560]",90.5384615384615,17.0,[7244],0,0,0,1456444800.0,0.0,0,"[1, 2, 3]","[12, 13, 32]",1.0,17000,"[117, 227, 288, 296, 509, 510, 846, 1019, 1026, 1103, 1148, 1181, 1484, 1507, 1705, 2016, 2084, 2177, 2251, 2337, 2452, 3483, 3794, 4186, 4272, 4321, 4346, 4419, 4465, 4568, 4737, 4738, 4740, 4832, 4876, 4882, 5121, 5352, 5408, 5610, 5853, 6079, 6212, 6422, 7085, 7141, 8909, 9674, 14051, 14052, 14077]",0,Stardew Valley,27.52362622776745,431.0,88.21386324389209,360.0,"[45397, 61569, 61570, 61572, 61573, 61574, 115519, 115520, 115521, 134143, 134144, 152528, 159757, 159758, 179183]","[3222, 9243, 10776, 14394, 18182, 19404, 22387, 26574, 29348, 36198]",stardew-valley,"You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!","Stardew Valley is an open-ended country-life RPG! You’ve inherited your grandfather’s old farm plot in Stardew Valley. Armed with hand-me-down tools and a few coins, you set out to begin your new life. Can you learn to live off the land and turn these overgrown fields into a thriving home? It won’t be easy. Ever since Joja Corporation came to town, the old ways of life have all but disappeared. The community center, once the town’s most vibrant hub of activity, now lies in shambles. But the valley seems full of opportunity. With a little dedication, you might just be the one to restore Stardew Valley to greatness!","[17, 28, 33, 268435468, 268435469, 268435488, 536871029, 536871139, 536871200, 536871208, 536871421, 536871422, 536871758, 536871931, 536871938, 536872015, 536872060, 536872093, 536872396, 536872419, 536872617, 536872928, 536872996, 536873089, 536873163, 536873249, 536873364, 536874395, 536874706, 536875098, 536875184, 536875233, 536875258, 536875331, 536875377, 536875480, 536875649, 536875650, 536875652, 536875744, 536875788, 536875794, 536876033, 536876264, 536876320, 536876522, 536876765, 536876991, 536877124, 536877334, 536877997, 536878053, 536879821, 536880586, 536884963, 536884964, 536884989]","[17, 28, 33]",17000.0,89.37616239117679,377.0,https://www.igdb.com/games/stardew-valley
